,open,high,low,close,adj close,volume,prev_diff,close_50_sma,10_day_volatility,sm_open,sm_high,sm_low,sm_close,sm_adj_close,sm_volume,sm_prev_diff,sm_close_50_sma,sm_10_day_volatility
298,1.22789164149e-08,1.2345511382e-08,1.2143304681e-08,1.21477439876e-08,1.088964568e-08,0.030407484524,-1.71935901847e-10,1.17833599034e-08,1.02140472951e-10,3.34472213976e-07,3.34921418239e-07,3.33294074607e-07,3.34299878302e-07,3.34299878302e-07,0.999537585529,-1.46918079666e-10,3.26208996118e-07,6.28997510489e-10
299,1.16059271116e-08,1.16910585883e-08,1.15200309293e-08,1.15480679317e-08,1.03520755277e-08,0.0286566439636,4.07815889948e-11,1.11916572283e-08,1.06102029975e-10,3.17002197158e-07,3.18186904624e-07,3.15539155879e-07,3.16774719029e-07,3.16774719029e-07,0.999589314047,9.9914504975e-11,3.09407029606e-07,4.02380969743e-10
300,1.10003181387e-08,1.11021291703e-08,1.09591579165e-08,1.100842885e-08,9.86832457513e-09,0.02708110326,3.87390675402e-11,1.06590896888e-08,1.00718044634e-10,3.0128125383e-07,3.03127788848e-07,2.99561852016e-07,3.01004157253e-07,3.01004157253e-07,0.999633239666,9.49103468472e-11,2.94268207508e-07,2.52875765368e-10
301,1.04524565579e-08,1.05693558117e-08,1.04517648807e-08,1.05202440688e-08,9.4306990196e-09,0.0256558003551,3.68913056895e-11,1.01772034765e-08,9.59078727752e-11,2.8705933568e-07,2.89504560497e-07,2.85108032042e-07,2.86737354506e-07,2.86737354506e-07,0.999670835779,9.03833478955e-11,2.80554770109e-07,2.29405508835e-10
302,1.13392707068e-08,1.1457096145e-08,1.13392707068e-08,1.14264390786e-08,1.02430423933e-08,0.0280481661666,1.9132736627e-10,1.09000233653e-08,1.0784237028e-10,3.07121372036e-07,3.09194949374e-07,3.07121372036e-07,3.08597683284e-07,3.08597683284e-07,0.999606572795,2.37606058331e-09,2.99989527044e-07,7.68824518357e-10
303,9.53062414279e-09,9.57684318423e-09,9.44369513208e-09,9.57439439822e-09,8.58280833127e-09,0.0272297761897,1.05293941581e-10,9.06024792682e-09,1.0847890416e-10,2.55782338093e-07,2.56748656176e-07,2.53590455e-07,2.5667578867e-07,2.5667578867e-07,0.999629200898,9.40607865939e-10,2.48930955445e-07,1.04089110813e-09
304,7.90915851492e-09,8.02775249381e-09,7.89862783813e-09,7.97986363517e-09,7.15341620503e-09,0.0281905029445,1.37147318085e-10,7.44565602639e-09,1.26510354582e-10,2.10318675773e-07,2.14339578146e-07,2.10318675773e-07,2.14306241913e-07,2.14306241913e-07,0.999602568796,4.05426019279e-09,2.04244863331e-07,2.00801259925e-09
305,8.05705313173e-09,8.09708659377e-09,8.02563467861e-09,8.03526313452e-09,7.20308001987e-09,0.0160181558546,-2.8884658273e-11,7.54485157156e-09,1.48709550925e-10,2.16594578481e-07,2.17637468471e-07,2.16433194585e-07,2.17419316644e-07,2.17419316644e-07,0.999871701111,8.49549701279e-10,2.0676106422e-07,2.75660353296e-09
306,8.95008457927e-09,9.00388779157e-09,8.92266654841e-09,8.94726787258e-09,8.02063144777e-09,0.0165020731913,1.39905940792e-11,8.41186442034e-09,1.83781886039e-10,2.40935091186e-07,2.41795468158e-07,2.40441489532e-07,2.41547022587e-07,2.41547022587e-07,0.999863831519,-1.70891226098e-10,2.30260479566e-07,3.45026260028e-09
307,1.00678365075e-08,1.01388744877e-08,1.00454255787e-08,1.00887675524e-08,9.04390978638e-09,0.0171077585824,1.57508961615e-11,9.49570381048e-09,2.1885252331e-10,2.71400598277e-07,2.72032534167e-07,2.70491179378e-07,2.71746171781e-07,2.71746171781e-07,0.999853651589,-1.92392827777e-10,2.59644053411e-07,4.06849969425e-09
